eco_code,Annual crops,Permanent crops,Pasture,Urban,Extensive forestry,Intensive forestry
IM0203,2.78520354423236,2.14241513956102,1.26491050125362,3.94945849590959,0.629107247258357,1.39522658828714
IM0204,13.9221496549727,11.2418584902716,5.60198805666779,19.1073481068226,2.83191622532176,6.93435366070239
IM0205,12.1466612347502,9.68581540308552,5.43758371911268,17.8723493625952,2.95693795165382,6.12720388013127
IM0206,1.4490136657264,1.17552969620583,0.648768005275532,2.05787554618055,0.307990531263803,0.718574571373291
IM0207,1.90751374711714,1.50833986507222,0.894050214280508,2.82391059667449,0.445311075237292,0.986484973129395
IM0208,4.75119190724232,3.95048766362518,2.11970999121093,7.15053785269166,1.17980095928841,2.66342259789616
IM0209,4.50248979360588,3.50130892576686,1.95140628786755,6.23468286304908,1.02840852707526,2.1638480275015
IM0210,3.9002929025377,3.15951722650271,1.92513045455853,5.74634984668957,0.972512495345067,1.81622581265642
IM0211,9.43592553020598,8.33450455850837,4.61418837948499,14.4555902867949,2.25960398435864,4.89474194969995
IM0212,4.77667928007619,4.47549853361143,2.03321514886371,7.1464131119758,0.960118001906793,2.47592491129147
IM0301,15.7520046612424,12.3442825481715,6.6246054120595,22.1960870205988,3.94366802525478,8.06286089766567
IM0302,41.752379180153,39.3450348517456,15.4568135213798,60.8895023813909,8.88583029143327,22.1413503303513
IM0303,46.9144178522542,34.143711108967,33.5457949647466,87.2776104702537,12.9863976730676,21.4866340070023
IM0304,107.835691012356,71.1347077354382,37.0041065062184,186.091484449172,42.026725893429,44.6918608315012
IM0401,14.6449002340936,12.481359500176,7.41512961797047,28.5550977186125,5.28765503900064,7.62282643763532
IM0402,75.8331660705342,72.7712792627875,38.8480618248552,172.811962929798,35.7750178612208,45.7890602810148
IM0403,11.461574802547,7.45620859325601,5.54697156562862,16.9825631125772,2.95026656293199,4.34528532022206
IM0501,29.307574445488,18.936441683305,16.2906813359297,48.3809991725073,9.56262975851374,10.7463331158338
IM0502,25.0229153882778,19.8557921781968,13.6478243524262,39.6101632230838,5.89791445743523,11.3018055703477
IM0701,9.14314934286482,7.34561582131064,3.89653330126116,13.5512190572461,2.13382201563257,4.68167701390515
IM0901,3.16675548329594,2.57270286713545,2.73420859297814,5.64722621032387,0.454666049100108,1.32587489487431
IM1001,14.7057758394721,14.1114896489411,4.65948693589851,NaN,3.51289161028759,8.20055534495679
IM1301,0.944923902928397,0.79678272722128,0.452665448618574,1.44812620001095,0.163818938969806,0.420128653347534
IM1302,5.95834412005493,4.49605867964565,3.34566014927162,9.38928103044863,NaN,NaN
IM1303,0.832844953997646,0.664862979168406,0.421179445880284,1.26667226124594,0.140524666738477,0.360060947518456
IM1304,0.520174146919266,0.340916521599067,0.38591615373716,0.835485671419822,NaN,NaN
IM1401,48.6262447505025,36.145648309034,21.3535926625475,69.6024125662271,11.82333267334,23.8421931364744
IM1402,23.3316270186184,19.458102089699,10.1319423385822,35.1400939230462,5.0145485423139,11.2005796566748
IM1403,39.8659992003222,27.1553028488013,24.9148313343393,63.9232287605468,9.23768528238834,16.8685858236742
IM1404,18.1752217221738,14.9134380814564,7.84940234154773,27.61638378867,4.32876638653754,8.03656923944999
IM1405,9.39426579013021,7.77964178869426,3.47270353801363,16.1083090025823,2.97680823840497,4.47205392622159
IM1406,14.3325465107655,12.0528511545299,5.85372435146382,20.9204417984234,3.36340635169016,7.90212935155778
NA0201,5.65708545057722,4.22054575874974,4.06515679378358,9.84571052862955,1.26838937869698,2.37275389446734
NA0302,4.07859375801067,3.07374067724938,2.69414519805077,7.00656142297088,1.07098444476128,1.68088680471484
NA0303,15.5770466062255,12.0141061930211,11.217948123382,25.0993623665688,3.00390995303782,6.26506467777945
NA0401,11.815253965916,10.1977153037367,4.27612435145308,20.9978995491414,4.18071908935981,6.61011763057074
NA0402,6.22175335757582,5.03084629365308,2.39845091302611,10.47010804936,2.17826789802826,3.16018663709086
NA0403,7.69826564858164,6.14686578855137,3.21720804759414,12.2538483570881,2.50533586124363,3.88484373684429
